"m","mname","bdate","sexo","f"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/The_Master_and_Margaret_(1972_film)"
"http://dbpedia.org/resource/Ennio_Morricone","Ennio Morricone",1928-11-10,"male","http://dbpedia.org/resource/A_Fine_Pair"
"http://dbpedia.org/resource/Frédéric_Chopin","Frédéric Chopin","1810-2-22","male","http://dbpedia.org/resource/Pola_Negri:_Life_Is_a_Dream_in_Cinema"
"http://dbpedia.org/resource/Herman_Brood","Herman Brood",1946-11-05,"male","http://dbpedia.org/resource/Cha_Cha_(film)"
"http://dbpedia.org/resource/Herman_Brood","Herman Brood","1946-11-5","male","http://dbpedia.org/resource/Cha_Cha_(film)"
"http://dbpedia.org/resource/Max_Steiner","Max Steiner","1888-5-10","male","http://dbpedia.org/resource/Gold_Is_Where_You_Find_It"
"http://dbpedia.org/resource/Max_Steiner","Max Steiner","1888-5-10","male","http://dbpedia.org/resource/All_Mine_to_Give"
"http://dbpedia.org/resource/Max_Steiner","Max Steiner","1888-5-10","male","http://dbpedia.org/resource/The_Three_Musketeers_(1935_film)"
"http://dbpedia.org/resource/Moby","Moby",1965-09-11,"male","http://dbpedia.org/resource/Back_Door_Channels:_The_Price_of_Peace"
"http://dbpedia.org/resource/Moby","Moby","1965-9-11","male","http://dbpedia.org/resource/Back_Door_Channels:_The_Price_of_Peace"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman",1901-03-17,"male","http://dbpedia.org/resource/The_Real_Glory"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman","1901-3-17","male","http://dbpedia.org/resource/The_Real_Glory"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman",1901-03-17,"male","http://dbpedia.org/resource/My_Friend_Flicka_(film)"
"http://dbpedia.org/resource/Alfred_Newman_(composer)","Alfred Newman","1901-3-17","male","http://dbpedia.org/resource/My_Friend_Flicka_(film)"
"http://dbpedia.org/resource/Boyd_Neel","Boyd Neel","1905-7-19","male","http://dbpedia.org/resource/Dishonour_Bright"
"http://dbpedia.org/resource/Carl_Stalling","Carl Stalling",1891-11-10,"male","http://dbpedia.org/resource/Bugs_Bunny's_3rd_Movie:_1001_Rabbit_Tales"
"http://dbpedia.org/resource/Carl_Stalling","Carl W. Stalling",1891-11-10,"male","http://dbpedia.org/resource/Bugs_Bunny's_3rd_Movie:_1001_Rabbit_Tales"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman",1954-03-11,"male","http://dbpedia.org/resource/The_Runestone"
"http://dbpedia.org/resource/David_Newman_(composer)","David Newman","1954-3-11","male","http://dbpedia.org/resource/The_Runestone"
"http://dbpedia.org/resource/Deepak_Dev","Deepak Dev",1978-04-30,"male","http://dbpedia.org/resource/Speed_Track"
"http://dbpedia.org/resource/Deepak_Dev","Deepak Dev","1974-3-2","male","http://dbpedia.org/resource/Speed_Track"
"http://dbpedia.org/resource/Deepak_Dev","Deepak Dev",1978-04-30,"male","http://dbpedia.org/resource/Yes_Your_Honour"
"http://dbpedia.org/resource/Deepak_Dev","Deepak Dev","1974-3-2","male","http://dbpedia.org/resource/Yes_Your_Honour"
"http://dbpedia.org/resource/Emil_Newman","Emil Newman",1911-01-20,"male","http://dbpedia.org/resource/Charlie_Chan_in_Rio"
"http://dbpedia.org/resource/Emil_Newman","Emil Newman","1911-1-20","male","http://dbpedia.org/resource/Charlie_Chan_in_Rio"
"http://dbpedia.org/resource/Emil_Newman","Emil Newman",1911-01-20,"male","http://dbpedia.org/resource/Southwest_Passage"
"http://dbpedia.org/resource/Emil_Newman","Emil Newman","1911-1-20","male","http://dbpedia.org/resource/Southwest_Passage"
"http://dbpedia.org/resource/Jean_Wiener","Jean Wiener","1896-3-19","male","http://dbpedia.org/resource/La_Femme_de_nulle_part"
"http://dbpedia.org/resource/Joey_Newman","Joey Newman",1976-09-09,"male","http://dbpedia.org/resource/Safe_Harbour_(film)"
"http://dbpedia.org/resource/Joey_Newman","Joey Newman","1976-9-9","male","http://dbpedia.org/resource/Safe_Harbour_(film)"
"http://dbpedia.org/resource/John_Scott_(composer)","John Scott",1930-11-01,"male","http://dbpedia.org/resource/That_Lucky_Touch"
"http://dbpedia.org/resource/John_Scott_(composer)","John Scott","1930-11-1","male","http://dbpedia.org/resource/That_Lucky_Touch"
"http://dbpedia.org/resource/John_Scott_(composer)","John Scott",1930-11-01,"male","http://dbpedia.org/resource/Amsterdam_Affair"
"http://dbpedia.org/resource/John_Scott_(composer)","John Scott","1930-11-1","male","http://dbpedia.org/resource/Amsterdam_Affair"
"http://dbpedia.org/resource/Klaus_Badelt","Klaus Badelt",1967-06-12,"male","http://dbpedia.org/resource/Asterix_and_Obelix:_God_Save_Britannia"
"http://dbpedia.org/resource/Klaus_Badelt","Klaus Badelt","1967-6-12","male","http://dbpedia.org/resource/Asterix_and_Obelix:_God_Save_Britannia"
"http://dbpedia.org/resource/Peter_Maxwell_Davies","Peter Maxwell Davies",1934-09-08,"male","http://dbpedia.org/resource/The_Boy_Friend_(1971_film)"
"http://dbpedia.org/resource/Peter_Maxwell_Davies","Peter Maxwell Davies","1934-9-8","male","http://dbpedia.org/resource/The_Boy_Friend_(1971_film)"
"http://dbpedia.org/resource/Peter_Maxwell_Davies","Sir Peter Maxwell Davies",1934-09-08,"male","http://dbpedia.org/resource/The_Boy_Friend_(1971_film)"
"http://dbpedia.org/resource/Peter_Maxwell_Davies","Sir Peter Maxwell Davies","1934-9-8","male","http://dbpedia.org/resource/The_Boy_Friend_(1971_film)"
"http://dbpedia.org/resource/Roman_Vlad","Roman Vlad",1919-12-29,"male","http://dbpedia.org/resource/Mistress_of_the_World"
"http://dbpedia.org/resource/Roger_Kellaway","Roger Kellaway","1939-11-1","male","http://dbpedia.org/resource/Paper_Lion_(film)"
"http://dbpedia.org/resource/Stelvio_Cipriani","Stelvio Cipriani",1937-08-20,"male","http://dbpedia.org/resource/What_Have_They_Done_to_Your_Daughters%3F"
"http://dbpedia.org/resource/Stelvio_Cipriani","Stelvio Cipriani","1937-8-20","male","http://dbpedia.org/resource/What_Have_They_Done_to_Your_Daughters%3F"
"http://dbpedia.org/resource/Charles_Williams_(composer)","Charles Williams","1893-5-8","male","http://dbpedia.org/resource/The_Frozen_Limits"
"http://dbpedia.org/resource/Charles_Williams_(composer)","Charles Williams","1893-5-8","male","http://dbpedia.org/resource/Girl_in_the_News"
"http://dbpedia.org/resource/Eugen_Doga","Eugen Doga",1937-03-01,"male","http://dbpedia.org/resource/Lăutarii"
"http://dbpedia.org/resource/Eugen_Doga","Eugen Doga","1937-3-1","male","http://dbpedia.org/resource/Lăutarii"
"http://dbpedia.org/resource/Norrie_Paramor","Norrie Paramor",1914-05-15,"male","http://dbpedia.org/resource/Two_and_Two_Make_Six"
"http://dbpedia.org/resource/Norrie_Paramor","Norrie Paramor","1914-5-15","male","http://dbpedia.org/resource/Two_and_Two_Make_Six"
"http://dbpedia.org/resource/Ogirala_Ramachandra_Rao","Ogirala Ramachandra Rao",1905-09-10,"male","http://dbpedia.org/resource/Mugguru_Maratilu"
"http://dbpedia.org/resource/Ogirala_Ramachandra_Rao","Ogirala Ramachandra Rao","1905-9-10","male","http://dbpedia.org/resource/Mugguru_Maratilu"
"http://dbpedia.org/resource/Ronald_Hanmer","Ronald Hanmer","1917-2-2","male","http://dbpedia.org/resource/Penny_Princess"
"http://dbpedia.org/resource/Wilfred_Josephs","Wilfred Josephs","1927-7-24","male","http://dbpedia.org/resource/Cash_on_Demand"
"http://dbpedia.org/resource/Winston_Sharples","Winston Sharples",1909-03-01,"male","http://dbpedia.org/resource/Fang_and_Claw"
"http://dbpedia.org/resource/Winston_Sharples","Winston Sharples","1909-3-1","male","http://dbpedia.org/resource/Fang_and_Claw"
"http://dbpedia.org/resource/Zoran_Simjanović","Zoran Simjanović","1946-5-11","male","http://dbpedia.org/resource/Petria's_Wreath"
"http://dbpedia.org/resource/Charles_Previn","Charles Previn","1888-1-11","male","http://dbpedia.org/resource/Dark_Streets_of_Cairo"
"http://dbpedia.org/resource/Pierre_F._Brault","Pierre F. Brault",1939-08-03,"male","http://dbpedia.org/resource/The_True_Nature_of_Bernadette"
"http://dbpedia.org/resource/Pierre_F._Brault","Pierre F. Brault","1939-8-3","male","http://dbpedia.org/resource/The_True_Nature_of_Bernadette"
"http://dbpedia.org/resource/Pierre_F._Brault","Pierre Florent Brault",1939-08-03,"male","http://dbpedia.org/resource/The_True_Nature_of_Bernadette"
"http://dbpedia.org/resource/Pierre_F._Brault","Pierre Florent Brault","1939-8-3","male","http://dbpedia.org/resource/The_True_Nature_of_Bernadette"
"http://dbpedia.org/resource/Rogério_Duprat","Rogério Duprat","1932-2-7","male","http://dbpedia.org/resource/The_Palace_of_Angels"
"http://dbpedia.org/resource/Vanraj_Bhatia","Vanraj Bhatia","1927-1-1","male","http://dbpedia.org/resource/Antarnaad"
"http://dbpedia.org/resource/Andrei_Volkonsky","Andrei Volkonsky","1933-2-14","male","http://dbpedia.org/resource/The_Magic_Weaver"
"http://dbpedia.org/resource/Anthony_Collins_(composer)","Anthony Collins","1893-9-3","male","http://dbpedia.org/resource/Trent's_Last_Case_(1952_film)"
"http://dbpedia.org/resource/Luděk_Hulan","Luděk Hulan",1929-10-11,"male","http://dbpedia.org/resource/Ninety_Degrees_in_the_Shade"
"http://dbpedia.org/resource/William_Alwyn","William Alwyn","1905-11-7","male","http://dbpedia.org/resource/I_Accuse!"
"http://dbpedia.org/resource/Javier_Navarrete","Javier Navarrete","1956-1-1","male","http://dbpedia.org/resource/In_a_Glass_Cage"
"http://dbpedia.org/resource/Max_Hansen","Max Hansen","1908-7-31","male","http://dbpedia.org/resource/The_Cabinet_of_Doctor_Larifari"
"http://dbpedia.org/resource/Patrick_Gowers","Patrick Gowers","1936-5-5","male","http://dbpedia.org/resource/The_Virgin_and_the_Gypsy_(film)"
"http://dbpedia.org/resource/Stephen_Warbeck","Stephen Warbeck",1953-05-03,"male","http://dbpedia.org/resource/Polisse"
"http://dbpedia.org/resource/Stephen_Warbeck","Stephen Warbeck","1953-5-3","male","http://dbpedia.org/resource/Polisse"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin",1934-06-26,"male","http://dbpedia.org/resource/The_Nickel_Ride"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin","1934-6-26","male","http://dbpedia.org/resource/The_Nickel_Ride"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin",1934-06-26,"male","http://dbpedia.org/resource/A_Man_Called_Gannon"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin","1934-6-26","male","http://dbpedia.org/resource/A_Man_Called_Gannon"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin",1934-06-26,"male","http://dbpedia.org/resource/Amanda_Fallon"
"http://dbpedia.org/resource/Dave_Grusin","Dave Grusin","1934-6-26","male","http://dbpedia.org/resource/Amanda_Fallon"
"http://dbpedia.org/resource/Edwin_Astley","Edwin Astley",1922-04-12,"male","http://dbpedia.org/resource/At_the_Stroke_of_Nine"
"http://dbpedia.org/resource/Edwin_Astley","Edwin Astley","1922-4-12","male","http://dbpedia.org/resource/At_the_Stroke_of_Nine"
"http://dbpedia.org/resource/Edwin_Astley","Edwin ""Ted"" Astley",1922-04-12,"male","http://dbpedia.org/resource/At_the_Stroke_of_Nine"
"http://dbpedia.org/resource/Edwin_Astley","Edwin ""Ted"" Astley","1922-4-12","male","http://dbpedia.org/resource/At_the_Stroke_of_Nine"
"http://dbpedia.org/resource/R._D._Burman","R. D. Burman",1939-06-27,"male","http://dbpedia.org/resource/Anokha_Rishta"
"http://dbpedia.org/resource/R._D._Burman","R. D. Burman","1939-6-27","male","http://dbpedia.org/resource/Anokha_Rishta"
"http://dbpedia.org/resource/R._D._Burman","Rahul Dev Burman",1939-06-27,"male","http://dbpedia.org/resource/Anokha_Rishta"
"http://dbpedia.org/resource/R._D._Burman","Rahul Dev Burman","1939-6-27","male","http://dbpedia.org/resource/Anokha_Rishta"
"http://dbpedia.org/resource/Anu_Malik","Anu Malik",1960-11-02,"male","http://dbpedia.org/resource/Himalay_Putra"
"http://dbpedia.org/resource/Anu_Malik","Anu Malik","1960-11-2","male","http://dbpedia.org/resource/Himalay_Putra"
"http://dbpedia.org/resource/Anu_Malik","Anu Malik",1960-11-02,"male","http://dbpedia.org/resource/Jaanam"
"http://dbpedia.org/resource/Anu_Malik","Anu Malik","1960-11-2","male","http://dbpedia.org/resource/Jaanam"
"http://dbpedia.org/resource/John_D._H._Greenwood","John D. H. Greenwood","1889-6-26","male","http://dbpedia.org/resource/The_Lamp_Still_Burns"
"http://dbpedia.org/resource/Wolfgang_Zeller","Wolfgang Zeller","1893-9-12","male","http://dbpedia.org/resource/Andreas_Schlüter_(film)"
"http://dbpedia.org/resource/Bruno_Balz","Bruno Balz","1902-10-6","male","http://dbpedia.org/resource/It's_You_I_Have_Loved"
"http://dbpedia.org/resource/Peter_Kreuder","Peter Kreuder","1905-8-18","male","http://dbpedia.org/resource/Hello_Janine!"
"http://dbpedia.org/resource/Hans-Martin_Majewski","Hans-Martin Majewski",1911-01-14,"male","http://dbpedia.org/resource/Weekend_in_Paradise_(1952_film)"
"http://dbpedia.org/resource/Hans-Martin_Majewski","Hans-Martin Majewski","1911-1-14","male","http://dbpedia.org/resource/Weekend_in_Paradise_(1952_film)"
"http://dbpedia.org/resource/Alberto_Colombo_(composer)","Alberto Colombo",1888-11-27,"male","http://dbpedia.org/resource/Manhattan_Merry-Go-Round_(film)"
"http://dbpedia.org/resource/Allyn_Ferguson","Allyn Ferguson",1924-10-18,"male","http://dbpedia.org/resource/Pancho_Barnes_(1988_film)"
"http://dbpedia.org/resource/Benedetto_Ghiglia","Benedetto Ghiglia",1921-12-27,"male","http://dbpedia.org/resource/Tulips_of_Haarlem"
"http://dbpedia.org/resource/Benedetto_Ghiglia","Benedetto Ghiglia",1930-12-27,"male","http://dbpedia.org/resource/Tulips_of_Haarlem"
"http://dbpedia.org/resource/Edward_J._Kay","Edward J. Kay",1898-11-27,"male","http://dbpedia.org/resource/Crazy_Over_Horses"
"http://dbpedia.org/resource/Edward_J._Kay","Edward J. Kay",1898-11-27,"male","http://dbpedia.org/resource/Feudin'_Fools"
"http://dbpedia.org/resource/Edward_J._Kay","Edward J. Kay",1898-11-27,"male","http://dbpedia.org/resource/Ghost_Chasers"
"http://dbpedia.org/resource/Edward_J._Kay","Edward J. Kay",1898-11-27,"male","http://dbpedia.org/resource/Here_Come_the_Marines"
"http://dbpedia.org/resource/Edward_J._Kay","Edward J. Kay",1898-11-27,"male","http://dbpedia.org/resource/Hold_That_Line"
"http://dbpedia.org/resource/Marlin_Skiles","Marlin Skiles",1906-12-17,"male","http://dbpedia.org/resource/Loose_in_London"
"http://dbpedia.org/resource/Marlin_Skiles","Marlin Skiles",1906-12-17,"male","http://dbpedia.org/resource/Paris_Playboys"
"http://dbpedia.org/resource/Jonathan_Goldsmith_(musician)","Jonathan Goldsmith","2000-1-1","male","http://dbpedia.org/resource/Casino_Jack"
"http://dbpedia.org/resource/Harry_Bidgood","Harry Bidgood","1898-1-1","male","http://dbpedia.org/resource/Much_Too_Shy"
"http://dbpedia.org/resource/Jack_Beaver","Jack Beaver","1900-3-27","male","http://dbpedia.org/resource/Admirals_All"
"http://dbpedia.org/resource/Jack_Beaver","Jack Beaver","1900-3-27","male","http://dbpedia.org/resource/Channel_Crossing"
"http://dbpedia.org/resource/Kenneth_V._Jones","Kenneth V. Jones","1924-5-14","male","http://dbpedia.org/resource/What_Changed_Charley_Farthing%3F"
"http://dbpedia.org/resource/Kenneth_V._Jones","Kenneth V. Jones","1924-5-14","male","http://dbpedia.org/resource/Leopard_in_the_Snow"
"http://dbpedia.org/resource/Kenneth_V._Jones","Kenneth V. Jones","1924-5-14","male","http://dbpedia.org/resource/The_Girl_on_the_Boat_(film)"
"http://dbpedia.org/resource/Mimis_Plessas","Mimis Plessas",1924-10-12,"male","http://dbpedia.org/resource/O_katergaris"
"http://dbpedia.org/resource/Teo_Usuelli","Teo Usuelli",1920-12-13,"male","http://dbpedia.org/resource/100_Years_of_Love"
"http://dbpedia.org/resource/Wilfred_Burns","Wilfred Burns","1917-6-28","male","http://dbpedia.org/resource/Cloak_Without_Dagger"
"http://dbpedia.org/resource/Wilfred_Burns","Wilfred Burns","1917-6-28","male","http://dbpedia.org/resource/Madame_Louise"
"http://dbpedia.org/resource/Wilfred_Burns","Wilfred Burns","1917-6-28","male","http://dbpedia.org/resource/Man_from_Tangier"
"http://dbpedia.org/resource/William_Loose","William Loose",1910-06-05,"male","http://dbpedia.org/resource/The_Swinging_Cheerleaders"
"http://dbpedia.org/resource/William_Loose","William Loose","1910-6-5","male","http://dbpedia.org/resource/The_Swinging_Cheerleaders"
"http://dbpedia.org/resource/Gianni_Marchetti","Gianni Marchetti","1933-9-7","male","http://dbpedia.org/resource/The_Magnificent_Tony_Carrera"
"http://dbpedia.org/resource/Neel_Dutt","Neel Dutt",1979-03-17,"male","http://dbpedia.org/resource/Cross_Connection"
"http://dbpedia.org/resource/Neel_Dutt","Neel Dutt","1979-3-17","male","http://dbpedia.org/resource/Cross_Connection"
"http://dbpedia.org/resource/Rafeeq_Ahammed","Rafeeq Ahammed",1961-12-17,"male","http://dbpedia.org/resource/Elsamma_Enna_Aankutty"
"http://dbpedia.org/resource/Bretton_Byrd","Bretton Byrd",1904-11-30,"male","http://dbpedia.org/resource/Two_for_Danger"
"http://dbpedia.org/resource/John_Lissauer","John Lissauer","1956-7-9","male","http://dbpedia.org/resource/Apartment_1303"
"http://dbpedia.org/resource/Roger_Webb","Roger Webb","1934-4-7","male","http://dbpedia.org/resource/One_Brief_Summer"
"http://dbpedia.org/resource/Roger_Webb","Roger Webb","1934-4-7","male","http://dbpedia.org/resource/The_Amorous_Milkman"
"http://dbpedia.org/resource/Werner_R._Heymann","Werner R. Heymann",1896-02-14,"male","http://dbpedia.org/resource/The_Congress_Dances_(1955_film)"
"http://dbpedia.org/resource/Werner_R._Heymann","Werner R. Heymann","1896-2-14","male","http://dbpedia.org/resource/The_Congress_Dances_(1955_film)"
"http://dbpedia.org/resource/Werner_R._Heymann","Werner R. Heymann",1896-02-14,"male","http://dbpedia.org/resource/A_Woman_of_Distinction"
"http://dbpedia.org/resource/Werner_R._Heymann","Werner R. Heymann","1896-2-14","male","http://dbpedia.org/resource/A_Woman_of_Distinction"
"http://dbpedia.org/resource/Alan_Rawsthorne","Alan Rawsthorne","1905-5-2","male","http://dbpedia.org/resource/Floods_of_Fear"
"http://dbpedia.org/resource/Angelo_Francesco_Lavagnino","Angelo Francesco Lavagnino","1909-2-22","male","http://dbpedia.org/resource/Hercules_and_the_Treasure_of_the_Incas"
"http://dbpedia.org/resource/Antoine_Duhamel","Antoine Duhamel","1925-7-30","male","http://dbpedia.org/resource/Return_to_the_Beloved"
"http://dbpedia.org/resource/Bernardo_Segall","Bernardo Segall","1911-8-4","male","http://dbpedia.org/resource/Homebodies_(film)"
"http://dbpedia.org/resource/Chellapilla_Satyam","Chellapilla Satyam","1933-1-1","male","http://dbpedia.org/resource/Nippulanti_Manishi"
"http://dbpedia.org/resource/James_Johnston_(English_musician)","James Johnston","1966-1-1","male","http://dbpedia.org/resource/The_Fall_of_the_Louse_of_Usher"
"http://dbpedia.org/resource/Karthik_(singer)","Karthik",1980-11-07,"male","http://dbpedia.org/resource/Aravaan"
"http://dbpedia.org/resource/Karthik_(singer)","Karthik","1980-11-7","male","http://dbpedia.org/resource/Aravaan"
