"a","aname","bdate","sexo","f"
"http://dbpedia.org/resource/Jean_LeClerc_(actor)","Jean LeClerc",1948-07-07,"male","http://dbpedia.org/resource/Blown_Away_(1992_film)"
"http://dbpedia.org/resource/Jean_LeClerc_(actor)","Jean LeClerc","1948-7-7","male","http://dbpedia.org/resource/Blown_Away_(1992_film)"
"http://dbpedia.org/resource/Jeanette_MacDonald","Jeanette MacDonald",1903-06-18,"female","http://dbpedia.org/resource/San_Francisco_(1936_film)"
"http://dbpedia.org/resource/Jeanette_MacDonald","Jeanette MacDonald","1903-6-18","female","http://dbpedia.org/resource/San_Francisco_(1936_film)"
"http://dbpedia.org/resource/John_Rhys-Davies","John Rhys-Davies",1944-05-05,"male","http://dbpedia.org/resource/Indiana_Jones_and_the_Last_Crusade"
"http://dbpedia.org/resource/John_Rhys-Davies","John Rhys-Davies","1944-5-5","male","http://dbpedia.org/resource/Indiana_Jones_and_the_Last_Crusade"
"http://dbpedia.org/resource/Judd_Hirsch","Judd Hirsch",1935-03-15,"male","http://dbpedia.org/resource/Independence_Day_(1996_film)"
"http://dbpedia.org/resource/Judd_Hirsch","Judd Hirsch","1935-3-15","male","http://dbpedia.org/resource/Independence_Day_(1996_film)"
"http://dbpedia.org/resource/Maggie_Gyllenhaal","Maggie Gyllenhaal",1977-11-16,"female","http://dbpedia.org/resource/Donnie_Darko"
"http://dbpedia.org/resource/Iain_Glen","Iain Glen",1961-06-24,"male","http://dbpedia.org/resource/Lara_Croft:_Tomb_Raider"
"http://dbpedia.org/resource/Iain_Glen","Iain Glen","1961-6-24","male","http://dbpedia.org/resource/Lara_Croft:_Tomb_Raider"
"http://dbpedia.org/resource/Isaiah_Washington","Isaiah Washington",1963-08-03,"male","http://dbpedia.org/resource/Blackbird_(2014_film)"
"http://dbpedia.org/resource/Isaiah_Washington","Isaiah Washington","1963-8-3","male","http://dbpedia.org/resource/Blackbird_(2014_film)"
"http://dbpedia.org/resource/John_Agar","John Agar",1921-01-31,"male","http://dbpedia.org/resource/Bait_(1954_film)"
"http://dbpedia.org/resource/John_Agar","John Agar","1921-1-31","male","http://dbpedia.org/resource/Bait_(1954_film)"
"http://dbpedia.org/resource/Kelly_Sheridan","Kelly Sheridan","1977-5-19","female","http://dbpedia.org/resource/Barbie_of_Swan_Lake"
"http://dbpedia.org/resource/Kerry_Washington","Kerry Washington",1977-01-31,"female","http://dbpedia.org/resource/Bad_Company_(2002_film)"
"http://dbpedia.org/resource/Kerry_Washington","Kerry Washington","1977-1-31","female","http://dbpedia.org/resource/Bad_Company_(2002_film)"
"http://dbpedia.org/resource/Leigh_Taylor-Young","Leigh Taylor-Young",1945-01-25,"female","http://dbpedia.org/resource/Soylent_Green"
"http://dbpedia.org/resource/Leigh_Taylor-Young","Leigh Taylor-Young","1945-1-25","female","http://dbpedia.org/resource/Soylent_Green"
"http://dbpedia.org/resource/Mahesh_Manjrekar","Mahesh Manjrekar",1953-05-13,"male","http://dbpedia.org/resource/Akhil_(film)"
"http://dbpedia.org/resource/Mahesh_Manjrekar","Mahesh Manjrekar","1958-8-16","male","http://dbpedia.org/resource/Akhil_(film)"
"http://dbpedia.org/resource/Mahesh_Manjrekar","महेश वामन मांजरेकर",1953-05-13,"male","http://dbpedia.org/resource/Akhil_(film)"
"http://dbpedia.org/resource/Mahesh_Manjrekar","महेश वामन मांजरेकर","1958-8-16","male","http://dbpedia.org/resource/Akhil_(film)"
"http://dbpedia.org/resource/Nicole_Oliver","Nicole Oliver",1970-02-22,"female","http://dbpedia.org/resource/Barbie_of_Swan_Lake"
"http://dbpedia.org/resource/Nicole_Oliver","Nicole Oliver","1970-2-22","female","http://dbpedia.org/resource/Barbie_of_Swan_Lake"
"http://dbpedia.org/resource/Paul_Scheer","Paul Scheer",1976-01-31,"male","http://dbpedia.org/resource/Army_of_One_(2016_film)"
"http://dbpedia.org/resource/Paul_Scheer","Paul Scheer","1976-1-31","male","http://dbpedia.org/resource/Army_of_One_(2016_film)"
"http://dbpedia.org/resource/Thomas_Kretschmann","Thomas Kretschmann",1962-09-08,"male","http://dbpedia.org/resource/U-571_(film)"
"http://dbpedia.org/resource/Thomas_Kretschmann","Thomas Kretschmann","1962-9-8","male","http://dbpedia.org/resource/U-571_(film)"
"http://dbpedia.org/resource/William_Forsythe_(actor)","William Forsythe",1955-06-07,"male","http://dbpedia.org/resource/The_Rock_(film)"
"http://dbpedia.org/resource/William_Forsythe_(actor)","William Forsythe","1955-6-7","male","http://dbpedia.org/resource/The_Rock_(film)"
"http://dbpedia.org/resource/Wes_Studi","Wes Studi",1947-12-17,"male","http://dbpedia.org/resource/Heat_(1995_film)"
"http://dbpedia.org/resource/Ellar_Coltrane","Ellar Coltrane",1994-08-27,"male","http://dbpedia.org/resource/Barry_(2016_film)"
"http://dbpedia.org/resource/Ellar_Coltrane","Ellar Coltrane","1994-8-27","male","http://dbpedia.org/resource/Barry_(2016_film)"
"http://dbpedia.org/resource/Barry_Brown_(actor)","Barry Brown",1951-04-19,"male","http://dbpedia.org/resource/Bad_Company_(1972_film)"
"http://dbpedia.org/resource/Barry_Brown_(actor)","Barry Brown","1951-4-19","male","http://dbpedia.org/resource/Bad_Company_(1972_film)"
"http://dbpedia.org/resource/Christopher_Thompson_(actor)","Christopher Thompson","1966-8-13","male","http://dbpedia.org/resource/The_Luzhin_Defence"
"http://dbpedia.org/resource/Jon_Polito","Jon Polito",1950-12-29,"male","http://dbpedia.org/resource/Miller's_Crossing"
"http://dbpedia.org/resource/Liu_Ye_(actor)","刘烨","1978-3-23","male","http://dbpedia.org/resource/Dark_Matter_(film)"
"http://dbpedia.org/resource/Liu_Ye_(actor)","劉燁","1978-3-23","male","http://dbpedia.org/resource/Dark_Matter_(film)"
"http://dbpedia.org/resource/Liu_Ye_(actor)","Liu Ye","1978-3-23","male","http://dbpedia.org/resource/Dark_Matter_(film)"
"http://dbpedia.org/resource/Liu_Ye_(actor)","Líu Yè","1978-3-23","male","http://dbpedia.org/resource/Dark_Matter_(film)"
"http://dbpedia.org/resource/Nat_Pendleton","Nat Pendleton",1895-08-09,"male","http://dbpedia.org/resource/Scared_to_Death"
"http://dbpedia.org/resource/Nat_Pendleton","Nat Pendleton","1895-8-9","male","http://dbpedia.org/resource/Scared_to_Death"
"http://dbpedia.org/resource/Robert_De_Niro","Robert De Niro",1943-08-17,"male","http://dbpedia.org/resource/Heat_(1995_film)"
"http://dbpedia.org/resource/Robert_De_Niro","Robert De Niro","1943-8-17","male","http://dbpedia.org/resource/Heat_(1995_film)"
"http://dbpedia.org/resource/Bruno_Ganz","Bruno Ganz",1941-03-22,"male","http://dbpedia.org/resource/Wings_of_Desire"
"http://dbpedia.org/resource/Bruno_Ganz","Bruno Ganz","1941-3-22","male","http://dbpedia.org/resource/Wings_of_Desire"
"http://dbpedia.org/resource/David_Threlfall","David Threlfall",1953-10-12,"male","http://dbpedia.org/resource/Black_Sea_(film)"
"http://dbpedia.org/resource/Diane_Cilento","Diane Cilento",1933-10-05,"female","http://dbpedia.org/resource/The_Wicker_Man_(1973_film)"
"http://dbpedia.org/resource/Diane_Cilento","Diane Cilento","1933-10-5","female","http://dbpedia.org/resource/The_Wicker_Man_(1973_film)"
"http://dbpedia.org/resource/Ellen_Barkin","Ellen Barkin",1954-04-16,"female","http://dbpedia.org/resource/Bad_Company_(1995_film)"
"http://dbpedia.org/resource/Ellen_Barkin","Ellen Barkin","1954-4-16","female","http://dbpedia.org/resource/Bad_Company_(1995_film)"
"http://dbpedia.org/resource/Paul_Gleason","Paul Gleason",1939-05-04,"male","http://dbpedia.org/resource/The_Breakfast_Club"
"http://dbpedia.org/resource/Paul_Gleason","Paul Gleason","1939-5-4","male","http://dbpedia.org/resource/The_Breakfast_Club"
"http://dbpedia.org/resource/Topher_Grace","Topher Grace",1978-07-12,"male","http://dbpedia.org/resource/Traffic_(2000_film)"
"http://dbpedia.org/resource/Topher_Grace","Topher Grace","1978-7-12","male","http://dbpedia.org/resource/Traffic_(2000_film)"
"http://dbpedia.org/resource/Martin_Balsam","Martin Balsam",1919-11-04,"male","http://dbpedia.org/resource/Tora!_Tora!_Tora!"
"http://dbpedia.org/resource/Martin_Balsam","Martin Balsam","1914-11-4","male","http://dbpedia.org/resource/Tora!_Tora!_Tora!"
"http://dbpedia.org/resource/Vibeke_Løkkeberg","Vibeke Løkkeberg",1945-01-22,"female","http://dbpedia.org/resource/Betrayal_(1981_film)"
"http://dbpedia.org/resource/Vibeke_Løkkeberg","Vibeke Løkkeberg","1945-1-22","female","http://dbpedia.org/resource/Betrayal_(1981_film)"
"http://dbpedia.org/resource/Chuck_Connors","Chuck Connors",1921-04-10,"male","http://dbpedia.org/resource/The_Big_Country"
"http://dbpedia.org/resource/Chuck_Connors","Chuck Connors","1921-4-10","male","http://dbpedia.org/resource/The_Big_Country"
"http://dbpedia.org/resource/Jake_Gyllenhaal","Jake Gyllenhaal",1980-12-19,"male","http://dbpedia.org/resource/Donnie_Darko"
"http://dbpedia.org/resource/Linda_Hunt","Linda Hunt",1945-04-02,"female","http://dbpedia.org/resource/The_Year_of_Living_Dangerously_(film)"
"http://dbpedia.org/resource/Linda_Hunt","Linda Hunt","1945-4-2","female","http://dbpedia.org/resource/The_Year_of_Living_Dangerously_(film)"
"http://dbpedia.org/resource/Margaret_Dumont","Margaret Dumont",1882-10-20,"female","http://dbpedia.org/resource/Animal_Crackers_(1930_film)"
"http://dbpedia.org/resource/Mary_McDonnell","Mary McDonnell",1952-04-28,"female","http://dbpedia.org/resource/Donnie_Darko"
"http://dbpedia.org/resource/Mary_McDonnell","Mary McDonnell","1952-4-28","female","http://dbpedia.org/resource/Donnie_Darko"
"http://dbpedia.org/resource/Mary_McDonnell","Mary McDonnell",1952-04-28,"female","http://dbpedia.org/resource/Independence_Day_(1996_film)"
"http://dbpedia.org/resource/Mary_McDonnell","Mary McDonnell","1952-4-28","female","http://dbpedia.org/resource/Independence_Day_(1996_film)"
"http://dbpedia.org/resource/Michael_Biehn","Michael Biehn",1956-07-31,"male","http://dbpedia.org/resource/The_Rock_(film)"
"http://dbpedia.org/resource/Michael_Biehn","Michael Biehn","1956-7-13","male","http://dbpedia.org/resource/The_Rock_(film)"
"http://dbpedia.org/resource/Matthew_McConaughey","Matthew McConaughey",1969-11-04,"male","http://dbpedia.org/resource/The_Wedding_Planner"
"http://dbpedia.org/resource/Matthew_McConaughey","Matthew McConaughey","1969-11-4","male","http://dbpedia.org/resource/The_Wedding_Planner"
"http://dbpedia.org/resource/Matthew_McConaughey","Matthew McConaughey",1969-11-04,"male","http://dbpedia.org/resource/U-571_(film)"
"http://dbpedia.org/resource/Matthew_McConaughey","Matthew McConaughey","1969-11-4","male","http://dbpedia.org/resource/U-571_(film)"
"http://dbpedia.org/resource/Alfred_Abel","Alfred Abel",1879-03-12,"male","http://dbpedia.org/resource/Metropolis_(1927_film)"
"http://dbpedia.org/resource/Alfred_Abel","Alfred Abel","1879-3-12","male","http://dbpedia.org/resource/Metropolis_(1927_film)"
"http://dbpedia.org/resource/Miguel_Ángel_Solá","Miguel Ángel Solá",1950-05-14,"male","http://dbpedia.org/resource/Bad_Company_(1986_film)"
"http://dbpedia.org/resource/Miguel_Ángel_Solá","Miguel Ángel Solá","1950-5-14","male","http://dbpedia.org/resource/Bad_Company_(1986_film)"
"http://dbpedia.org/resource/Helge_Jordal","Helge Jordal","1946-2-17","male","http://dbpedia.org/resource/Betrayal_(1981_film)"
"http://dbpedia.org/resource/Alexandra_Stewart","Alexandra Stewart",1939-06-10,"female","http://dbpedia.org/resource/Day_for_Night_(film)"
"http://dbpedia.org/resource/Alexandra_Stewart","Alexandra Stewart","1939-6-10","female","http://dbpedia.org/resource/Day_for_Night_(film)"
"http://dbpedia.org/resource/Bruce_Ornstein","Bruce Ornstein","1957-1-1","male","http://dbpedia.org/resource/Saturday_Night_Fever"
"http://dbpedia.org/resource/Martin_Shakar","Martin Shakar",1940-01-01,"male","http://dbpedia.org/resource/Saturday_Night_Fever"
"http://dbpedia.org/resource/Martin_Shakar","Martin Shakar","1940-1-1","male","http://dbpedia.org/resource/Saturday_Night_Fever"
"http://dbpedia.org/resource/Paul_Pape","Paul Pape",1952-07-17,"male","http://dbpedia.org/resource/Saturday_Night_Fever"
"http://dbpedia.org/resource/Paul_Pape","Paul Pape","1952-7-17","male","http://dbpedia.org/resource/Saturday_Night_Fever"
"http://dbpedia.org/resource/Diana_Napier","Diana Napier","1905-1-31","female","http://dbpedia.org/resource/Bait_(1950_film)"
"http://dbpedia.org/resource/Trilby_Clark","Trilby Clark","1903-0-0","female","http://dbpedia.org/resource/Carry_On_(film)"
"http://dbpedia.org/resource/Anna_Šišková","Anna Šišková",1960-06-30,"female","http://dbpedia.org/resource/Divided_We_Fall_(film)"
"http://dbpedia.org/resource/Anna_Šišková","Anna Šišková","1960-6-30","female","http://dbpedia.org/resource/Divided_We_Fall_(film)"
"http://dbpedia.org/resource/Albert_Finney","Albert Finney",1936-05-09,"male","http://dbpedia.org/resource/Amazing_Grace_(2006_film)"
"http://dbpedia.org/resource/Albert_Finney","Albert Finney","1936-5-9","male","http://dbpedia.org/resource/Amazing_Grace_(2006_film)"
"http://dbpedia.org/resource/Andie_MacDowell","Andie MacDowell",1958-04-21,"female","http://dbpedia.org/resource/Multiplicity_(film)"
"http://dbpedia.org/resource/Andie_MacDowell","Andie MacDowell","1958-4-21","female","http://dbpedia.org/resource/Multiplicity_(film)"
"http://dbpedia.org/resource/Brad_Pitt","Brad Pitt",1963-12-18,"male","http://dbpedia.org/resource/The_Tree_of_Life_(film)"
"http://dbpedia.org/resource/Clark_Gable","Clark Gable",1901-02-01,"male","http://dbpedia.org/resource/Night_Flight_(1933_film)"
"http://dbpedia.org/resource/Clark_Gable","Clark Gable","1901-2-1","male","http://dbpedia.org/resource/Night_Flight_(1933_film)"
"http://dbpedia.org/resource/Ingrid_Bergman","Ingrid Bergman",1915-08-29,"female","http://dbpedia.org/resource/A_Matter_of_Time_(film)"
"http://dbpedia.org/resource/Ingrid_Bergman","Ingrid Bergman","1915-8-29","female","http://dbpedia.org/resource/A_Matter_of_Time_(film)"
"http://dbpedia.org/resource/Joan_Collins","Joan Collins",1933-05-23,"female","http://dbpedia.org/resource/Subterfuge_(film)"
"http://dbpedia.org/resource/Joan_Collins","Joan Collins","1933-5-23","female","http://dbpedia.org/resource/Subterfuge_(film)"
"http://dbpedia.org/resource/Joan_Collins","Dame Joan Collins",1933-05-23,"female","http://dbpedia.org/resource/Subterfuge_(film)"
"http://dbpedia.org/resource/Joan_Collins","Dame Joan Collins","1933-5-23","female","http://dbpedia.org/resource/Subterfuge_(film)"
"http://dbpedia.org/resource/Joan_Crawford","Joan Crawford","1904-3-23","female","http://dbpedia.org/resource/Untamed_(1929_film)"
"http://dbpedia.org/resource/Kate_Winslet","Kate Winslet",1975-10-05,"female","http://dbpedia.org/resource/The_Reader_(2008_film)"
"http://dbpedia.org/resource/Kate_Winslet","Kate Winslet","1975-10-5","female","http://dbpedia.org/resource/The_Reader_(2008_film)"
"http://dbpedia.org/resource/Kate_Winslet","(CBE)",1975-10-05,"female","http://dbpedia.org/resource/The_Reader_(2008_film)"
"http://dbpedia.org/resource/Kate_Winslet","(CBE)","1975-10-5","female","http://dbpedia.org/resource/The_Reader_(2008_film)"
"http://dbpedia.org/resource/Leslie_Nielsen","Leslie Nielsen",1926-02-11,"male","http://dbpedia.org/resource/The_Aquarians"
"http://dbpedia.org/resource/Leslie_Nielsen","Leslie Nielsen","1926-2-11","male","http://dbpedia.org/resource/The_Aquarians"
"http://dbpedia.org/resource/Meg_Ryan","Meg Ryan",1961-11-19,"female","http://dbpedia.org/resource/Addicted_to_Love_(film)"
"http://dbpedia.org/resource/Mick_Jagger","Mick Jagger",1943-07-26,"male","http://dbpedia.org/resource/Performance_(film)"
"http://dbpedia.org/resource/Mick_Jagger","Mick Jagger","1943-7-26","male","http://dbpedia.org/resource/Performance_(film)"
"http://dbpedia.org/resource/Mick_Jagger","Sir Mick Jagger",1943-07-26,"male","http://dbpedia.org/resource/Performance_(film)"
"http://dbpedia.org/resource/Mick_Jagger","Sir Mick Jagger","1943-7-26","male","http://dbpedia.org/resource/Performance_(film)"
"http://dbpedia.org/resource/Mick_Jagger","(KBE)",1943-07-26,"male","http://dbpedia.org/resource/Performance_(film)"
"http://dbpedia.org/resource/Mick_Jagger","(KBE)","1943-7-26","male","http://dbpedia.org/resource/Performance_(film)"
"http://dbpedia.org/resource/Paul_Newman","Paul Newman",1925-01-26,"male","http://dbpedia.org/resource/The_Silver_Chalice_(film)"
"http://dbpedia.org/resource/Paul_Newman","Paul Newman","1925-1-26","male","http://dbpedia.org/resource/The_Silver_Chalice_(film)"
"http://dbpedia.org/resource/Tim_Curry","Tim Curry",1946-04-19,"male","http://dbpedia.org/resource/The_Outback_(2012_film)"
"http://dbpedia.org/resource/Tim_Curry","Tim Curry","1946-4-19","male","http://dbpedia.org/resource/The_Outback_(2012_film)"
"http://dbpedia.org/resource/Wallace_Shawn","Wallace Shawn",1943-11-12,"male","http://dbpedia.org/resource/Noah_(1998_film)"
"http://dbpedia.org/resource/Winona_Ryder","Winona Ryder",1971-10-29,"female","http://dbpedia.org/resource/Mermaids_(1990_film)"
"http://dbpedia.org/resource/Chris_Pine","Chris Pine",1980-08-26,"male","http://dbpedia.org/resource/Wonder_Woman_(2017_film)"
"http://dbpedia.org/resource/Chris_Pine","Chris Pine","1980-8-26","male","http://dbpedia.org/resource/Wonder_Woman_(2017_film)"
"http://dbpedia.org/resource/Hideko_Takamine","Hideko Takamine",1924-03-27,"female","http://dbpedia.org/resource/Untamed_(1957_film)"
"http://dbpedia.org/resource/Hideko_Takamine","Hideko Takamine","1924-3-27","female","http://dbpedia.org/resource/Untamed_(1957_film)"
"http://dbpedia.org/resource/Vimala_Raman","Vimala Raman","1980-1-23","female","http://dbpedia.org/resource/Raman_Thediya_Seethai"
"http://dbpedia.org/resource/Christopher_Lloyd","Christopher Lloyd",1938-10-22,"male","http://dbpedia.org/resource/Piranha_3D"
"http://dbpedia.org/resource/Christopher_Lloyd","Christopher Lloyd",1938-10-22,"male","http://dbpedia.org/resource/Piranha_3DD"
"http://dbpedia.org/resource/Christopher_Lloyd","Christopher Lloyd",1938-10-22,"male","http://dbpedia.org/resource/To_Be_or_Not_to_Be_(1983_film)"
"http://dbpedia.org/resource/Delta_Burke","Delta Burke",1956-07-30,"female","http://dbpedia.org/resource/1st_&_Ten_(HBO_TV_series)"
"http://dbpedia.org/resource/Delta_Burke","Delta Burke","1956-7-30","female","http://dbpedia.org/resource/1st_&_Ten_(HBO_TV_series)"
"http://dbpedia.org/resource/Don_Knotts","Don Knotts",1924-07-21,"male","http://dbpedia.org/resource/Quints"
"http://dbpedia.org/resource/Don_Knotts","Don Knotts","1924-7-21","male","http://dbpedia.org/resource/Quints"
"http://dbpedia.org/resource/Jaime_Pressly","Jaime Pressly",1977-07-30,"female","http://dbpedia.org/resource/Torque_(film)"
"http://dbpedia.org/resource/Jaime_Pressly","Jaime Pressly","1977-7-30","female","http://dbpedia.org/resource/Torque_(film)"
"http://dbpedia.org/resource/James_Fox","James Fox",1939-05-19,"male","http://dbpedia.org/resource/Performance_(film)"
"http://dbpedia.org/resource/James_Fox","James Fox","1939-5-19","male","http://dbpedia.org/resource/Performance_(film)"
