"f","fname","dir","music","writer","country","lang"
"http://dbpedia.org/resource/Oru_Small_Family","Oru Small Family","http://dbpedia.org/resource/Rajasenan","http://dbpedia.org/resource/M._Jayachandran","http://dbpedia.org/resource/Rajasenan","India","Malayalam"
"http://dbpedia.org/resource/Oru_Small_Family","Oru Small Family","http://dbpedia.org/resource/Rajasenan","http://dbpedia.org/resource/Rajeev_Alunkal","http://dbpedia.org/resource/Rajasenan","India","Malayalam"
"http://dbpedia.org/resource/Papa,_Mama,_the_Maid_and_I","Papa, Mama, the Maid and I","http://dbpedia.org/resource/Jean-Paul_Le_Chanois","http://dbpedia.org/resource/Georges_Van_Parys","http://dbpedia.org/resource/Pierre_Véry","France","French"
"http://dbpedia.org/resource/Papa,_Mama,_the_Maid_and_I","Papa, Mama, the Maid and I","http://dbpedia.org/resource/Jean-Paul_Le_Chanois","http://dbpedia.org/resource/Georges_Van_Parys","http://dbpedia.org/resource/Marcel_Aymé","France","French"
"http://dbpedia.org/resource/Parannu_Parannu_Parannu","Parannu Parannu Parannu","http://dbpedia.org/resource/P._Padmarajan","http://dbpedia.org/resource/Johnson_(composer)","http://dbpedia.org/resource/P._Padmarajan","India","Malayalam"
"http://dbpedia.org/resource/Paul_Temple's_Triumph","Paul Temple's Triumph","http://dbpedia.org/resource/Maclean_Rogers","http://dbpedia.org/resource/Stanley_Black","http://dbpedia.org/resource/Francis_Durbridge","United Kingdom","English"
"http://dbpedia.org/resource/Paul_Temple_Returns","Paul Temple Returns","http://dbpedia.org/resource/Maclean_Rogers","http://dbpedia.org/resource/Wilfred_Burns","http://dbpedia.org/resource/Francis_Durbridge","United Kingdom","English"
"http://dbpedia.org/resource/Phantom_of_the_Rue_Morgue","Phantom of the Rue Morgue","http://dbpedia.org/resource/Roy_Del_Ruth","http://dbpedia.org/resource/David_Buttolph","http://dbpedia.org/resource/Edgar_Allan_Poe","United States","English"
"http://dbpedia.org/resource/Phantom_of_the_Rue_Morgue","Phantom of the Rue Morgue","http://dbpedia.org/resource/Roy_Del_Ruth","http://dbpedia.org/resource/David_Buttolph","http://dbpedia.org/resource/James_R._Webb_(writer)","United States","English"
"http://dbpedia.org/resource/Pit_of_Darkness","Pit of Darkness","http://dbpedia.org/resource/Lance_Comfort","http://dbpedia.org/resource/Martin_Slavin","http://dbpedia.org/resource/Lance_Comfort","United Kingdom","English"
"http://dbpedia.org/resource/Proibito","Proibito","http://dbpedia.org/resource/Mario_Monicelli","http://dbpedia.org/resource/Nino_Rota","http://dbpedia.org/resource/Grazia_Deledda","Italy","Italian"
"http://dbpedia.org/resource/Proibito","Proibito","http://dbpedia.org/resource/Mario_Monicelli","http://dbpedia.org/resource/Nino_Rota","http://dbpedia.org/resource/Suso_Cecchi_d'Amico","Italy","Italian"
"http://dbpedia.org/resource/Proibito","Proibito","http://dbpedia.org/resource/Mario_Monicelli","http://dbpedia.org/resource/Nino_Rota","http://dbpedia.org/resource/Mario_Monicelli","Italy","Italian"
"http://dbpedia.org/resource/Proibito","Proibito","http://dbpedia.org/resource/Mario_Monicelli","http://dbpedia.org/resource/Nino_Rota","http://dbpedia.org/resource/Giuseppe_Mangione","Italy","Italian"
"http://dbpedia.org/resource/Putnanja","Putnanja(Kannada Movie)","http://dbpedia.org/resource/V._Ravichandran","http://dbpedia.org/resource/Hamsalekha","http://dbpedia.org/resource/V._Ravichandran","India","Kannada"
"http://dbpedia.org/resource/Rajavazhcha","Rajavazhcha","http://dbpedia.org/resource/J._Sasikumar","http://dbpedia.org/resource/Johnson_(composer)","http://dbpedia.org/resource/S._L._Puram_Sadanandan","India","Malayalam"
"http://dbpedia.org/resource/Razorblade_City","Razorblade City","http://dbpedia.org/resource/Richard_Johnson_(director)","http://dbpedia.org/resource/Richard_Johnson_(director)","http://dbpedia.org/resource/Richard_Johnson_(director)","United States","English"
"http://dbpedia.org/resource/Red_Headed_Stranger_(film)","Red Headed Stranger","http://dbpedia.org/resource/William_D._Wittliff","http://dbpedia.org/resource/Willie_Nelson","http://dbpedia.org/resource/William_D._Wittliff","United States","English"
"http://dbpedia.org/resource/Revenge_of_the_Virgins","Revenge of the Virgins","http://dbpedia.org/resource/Peter_Perry_Jr.","http://dbpedia.org/resource/Gene_Kauer","http://dbpedia.org/resource/Ed_Wood","United States","English"
"http://dbpedia.org/resource/Satan's_Princess","Satan's Princess","http://dbpedia.org/resource/Bert_I._Gordon","http://dbpedia.org/resource/Norman_Mamey","http://dbpedia.org/resource/Stephen_Katz_(writer)","United States","English"
"http://dbpedia.org/resource/Saturday's_Hero","Saturday's Hero","http://dbpedia.org/resource/David_Miller_(director)","http://dbpedia.org/resource/Elmer_Bernstein","http://dbpedia.org/resource/Sidney_Buchman","United States","English"
"http://dbpedia.org/resource/Saturday's_Hero","Saturday's Hero","http://dbpedia.org/resource/David_Miller_(director)","http://dbpedia.org/resource/Elmer_Bernstein","http://dbpedia.org/resource/Millard_Lampell","United States","English"
"http://dbpedia.org/resource/Savithriyude_Aranjanam","Savithriyude Aranjanam","http://dbpedia.org/resource/Mohan_Kupleri","http://dbpedia.org/resource/M._Jayachandran","http://dbpedia.org/resource/M._Mukundan","India","Malayalam"
"http://dbpedia.org/resource/Savithriyude_Aranjanam","Savithriyude Aranjanam","http://dbpedia.org/resource/Mohan_Kupleri","http://dbpedia.org/resource/M._Jayachandran","http://dbpedia.org/resource/P._F._Mathews","India","Malayalam"
"http://dbpedia.org/resource/Search_for_Beauty","Search for Beauty","http://dbpedia.org/resource/Erle_C._Kenton","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/David_Boehm","United States","English"
"http://dbpedia.org/resource/Search_for_Beauty","Search for Beauty","http://dbpedia.org/resource/Erle_C._Kenton","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/Frank_Butler_(writer)","United States","English"
"http://dbpedia.org/resource/Search_for_Beauty","Search for Beauty","http://dbpedia.org/resource/Erle_C._Kenton","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/Maurine_Dallas_Watkins","United States","English"
"http://dbpedia.org/resource/Search_for_Beauty","Search for Beauty","http://dbpedia.org/resource/Erle_C._Kenton","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/Claude_Binyon","United States","English"
"http://dbpedia.org/resource/September_Storm","September Storm","http://dbpedia.org/resource/Byron_Haskin","http://dbpedia.org/resource/Raoul_Kraushaar","http://dbpedia.org/resource/W._R._Burnett","United States","English"
"http://dbpedia.org/resource/She_Shall_Have_Murder","She Shall Have Murder","http://dbpedia.org/resource/Daniel_Birt","http://dbpedia.org/resource/Eric_Spear","http://dbpedia.org/resource/Allan_MacKinnon","United Kingdom","English"
"http://dbpedia.org/resource/Shukno_Lanka","Shukno Lanka","http://dbpedia.org/resource/Gaurav_Pandey","http://dbpedia.org/resource/Debajyoti_Misra","http://dbpedia.org/resource/Gaurav_Pandey","India","Bengali"
"http://dbpedia.org/resource/Sindhu_Samaveli","Sindhu Samaveli","http://dbpedia.org/resource/Samy_(director)","http://dbpedia.org/resource/Sundar_C_Babu","http://dbpedia.org/resource/Samy_(director)","India","Tamil"
"http://dbpedia.org/resource/So_Evil_My_Love","So Evil My Love","http://dbpedia.org/resource/Lewis_Allen_(director)","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Leonard_Spigelgass","* United Kingdom
* United States","English"
"http://dbpedia.org/resource/So_Evil_My_Love","So Evil My Love","http://dbpedia.org/resource/Lewis_Allen_(director)","http://dbpedia.org/resource/Victor_Young","http://dbpedia.org/resource/Ronald_Millar","* United Kingdom
* United States","English"
"http://dbpedia.org/resource/So_Evil_My_Love","So Evil My Love","http://dbpedia.org/resource/Lewis_Allen_(director)","http://dbpedia.org/resource/William_Alwyn","http://dbpedia.org/resource/Leonard_Spigelgass","* United Kingdom
* United States","English"
"http://dbpedia.org/resource/So_Evil_My_Love","So Evil My Love","http://dbpedia.org/resource/Lewis_Allen_(director)","http://dbpedia.org/resource/William_Alwyn","http://dbpedia.org/resource/Ronald_Millar","* United Kingdom
* United States","English"
"http://dbpedia.org/resource/Soft_Beds,_Hard_Battles","Soft Beds, Hard Battles","http://dbpedia.org/resource/Roy_Boulting","http://dbpedia.org/resource/Neil_Rhoden","http://dbpedia.org/resource/Leo_Marks","United Kingdom","English"
"http://dbpedia.org/resource/Soldiers_Three_(film)","Soldiers Three","http://dbpedia.org/resource/Tay_Garnett","http://dbpedia.org/resource/Adolph_Deutsch","http://dbpedia.org/resource/Malcolm_Stuart_Boylan","United States","English"
"http://dbpedia.org/resource/Soldiers_Three_(film)","Soldiers Three","http://dbpedia.org/resource/Tay_Garnett","http://dbpedia.org/resource/Adolph_Deutsch","http://dbpedia.org/resource/Marguerite_Roberts","United States","English"
"http://dbpedia.org/resource/Spook_Town","Spook Town","http://dbpedia.org/resource/Elmer_Clifton","http://dbpedia.org/resource/Lee_Zahler","http://dbpedia.org/resource/Elmer_Clifton","United States","English"
"http://dbpedia.org/resource/Srimadvirat_Veerabrahmendra_Swami_Charitra","Sri Madvirat Veerabrahmendra Swami Charitra","http://dbpedia.org/resource/N._T._Rama_Rao","http://dbpedia.org/resource/Susarla_Dakshinamurthi","http://dbpedia.org/resource/N._T._Rama_Rao","India","Telugu"
"http://dbpedia.org/resource/Take_Aim","Take Aim","http://dbpedia.org/resource/Igor_Talankin","http://dbpedia.org/resource/Alfred_Schnittke","http://dbpedia.org/resource/Igor_Talankin","Soviet Union","Russian, German, English"
"http://dbpedia.org/resource/Take_Aim","Take Aim","http://dbpedia.org/resource/Igor_Talankin","http://dbpedia.org/resource/Alfred_Schnittke","http://dbpedia.org/resource/Igor_Talankin","East Germany","Russian, German, English"
"http://dbpedia.org/resource/Tangled_Destinies","Tangled Destinies","http://dbpedia.org/resource/Frank_R._Strayer","http://dbpedia.org/resource/Lee_Zahler","http://dbpedia.org/resource/Edward_T._Lowe_Jr.","United States","English"
"http://dbpedia.org/resource/Tango_Feroz","Tango Feroz: La leyenda de Tanguito","http://dbpedia.org/resource/Marcelo_Piñeyro","http://dbpedia.org/resource/David_Lebón","http://dbpedia.org/resource/Aída_Bortnik","Argentina","Spanish"
"http://dbpedia.org/resource/Tango_Feroz","Tango Feroz: La leyenda de Tanguito","http://dbpedia.org/resource/Marcelo_Piñeyro","http://dbpedia.org/resource/David_Lebón","http://dbpedia.org/resource/Marcelo_Piñeyro","Argentina","Spanish"
"http://dbpedia.org/resource/Tango_Feroz","Tango Feroz: La leyenda de Tanguito","http://dbpedia.org/resource/Marcelo_Piñeyro","http://dbpedia.org/resource/David_Lebón","http://dbpedia.org/resource/Aída_Bortnik","Spain","Spanish"
"http://dbpedia.org/resource/Tango_Feroz","Tango Feroz: La leyenda de Tanguito","http://dbpedia.org/resource/Marcelo_Piñeyro","http://dbpedia.org/resource/David_Lebón","http://dbpedia.org/resource/Marcelo_Piñeyro","Spain","Spanish"
"http://dbpedia.org/resource/Tango_Feroz","Tango Feroz: La leyenda de Tanguito","http://dbpedia.org/resource/Marcelo_Piñeyro","http://dbpedia.org/resource/Osvaldo_Montes","http://dbpedia.org/resource/Aída_Bortnik","Argentina","Spanish"
"http://dbpedia.org/resource/Tango_Feroz","Tango Feroz: La leyenda de Tanguito","http://dbpedia.org/resource/Marcelo_Piñeyro","http://dbpedia.org/resource/Osvaldo_Montes","http://dbpedia.org/resource/Marcelo_Piñeyro","Argentina","Spanish"
"http://dbpedia.org/resource/Tango_Feroz","Tango Feroz: La leyenda de Tanguito","http://dbpedia.org/resource/Marcelo_Piñeyro","http://dbpedia.org/resource/Osvaldo_Montes","http://dbpedia.org/resource/Aída_Bortnik","Spain","Spanish"
"http://dbpedia.org/resource/Tango_Feroz","Tango Feroz: La leyenda de Tanguito","http://dbpedia.org/resource/Marcelo_Piñeyro","http://dbpedia.org/resource/Osvaldo_Montes","http://dbpedia.org/resource/Marcelo_Piñeyro","Spain","Spanish"
"http://dbpedia.org/resource/Tanks_a_Million","Tanks a Million","http://dbpedia.org/resource/Fred_Guiol","http://dbpedia.org/resource/Edward_Ward_(composer)","http://dbpedia.org/resource/Edward_E._Seabrook","United States","English"
"http://dbpedia.org/resource/Tanks_a_Million","Tanks a Million","http://dbpedia.org/resource/Fred_Guiol","http://dbpedia.org/resource/Edward_Ward_(composer)","http://dbpedia.org/resource/Warren_Wilson_(actor)","United States","English"
"http://dbpedia.org/resource/Tanks_a_Million","Tanks a Million","http://dbpedia.org/resource/Fred_Guiol","http://dbpedia.org/resource/Edward_Ward_(composer)","http://dbpedia.org/resource/Paul_Girard_Smith","United States","English"
"http://dbpedia.org/resource/Tanks_a_Million","Tanks a Million","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Edward_Ward_(composer)","http://dbpedia.org/resource/Edward_E._Seabrook","United States","English"
"http://dbpedia.org/resource/Tanks_a_Million","Tanks a Million","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Edward_Ward_(composer)","http://dbpedia.org/resource/Warren_Wilson_(actor)","United States","English"
"http://dbpedia.org/resource/Tanks_a_Million","Tanks a Million","http://dbpedia.org/resource/John_E._Burch","http://dbpedia.org/resource/Edward_Ward_(composer)","http://dbpedia.org/resource/Paul_Girard_Smith","United States","English"
"http://dbpedia.org/resource/Terminal_Exposure","Terminal Exposure","http://dbpedia.org/resource/Nico_Mastorakis","http://dbpedia.org/resource/Hans_Zimmer","http://dbpedia.org/resource/Nico_Mastorakis","United States","English"
"http://dbpedia.org/resource/Terminal_Exposure","Terminal Exposure","http://dbpedia.org/resource/Nico_Mastorakis","http://dbpedia.org/resource/Hans_Zimmer","http://dbpedia.org/resource/Roger_Tweten","United States","English"
"http://dbpedia.org/resource/That_Man_Bolt","That Man Bolt","http://dbpedia.org/resource/Henry_Levin","http://dbpedia.org/resource/Charles_Bernstein_(composer)","http://dbpedia.org/resource/Ranald_MacDougall","United States","English"
"http://dbpedia.org/resource/That_Man_Bolt","That Man Bolt","http://dbpedia.org/resource/Henry_Levin","http://dbpedia.org/resource/Charles_Bernstein_(composer)","http://dbpedia.org/resource/Charles_Eric_Johnson","United States","English"
"http://dbpedia.org/resource/That_Man_Bolt","That Man Bolt","http://dbpedia.org/resource/David_Lowell_Rich","http://dbpedia.org/resource/Charles_Bernstein_(composer)","http://dbpedia.org/resource/Ranald_MacDougall","United States","English"
"http://dbpedia.org/resource/That_Man_Bolt","That Man Bolt","http://dbpedia.org/resource/David_Lowell_Rich","http://dbpedia.org/resource/Charles_Bernstein_(composer)","http://dbpedia.org/resource/Charles_Eric_Johnson","United States","English"
"http://dbpedia.org/resource/The_Alpha_Incident","The Alpha Incident","http://dbpedia.org/resource/Bill_Rebane","http://dbpedia.org/resource/Richard_A._Girvin","http://dbpedia.org/resource/Ingrid_Neumayer","United States","English"
"http://dbpedia.org/resource/The_Battle_of_Stalingrad_(film)","The Battle of Stalingrad","http://dbpedia.org/resource/Vladimir_Petrov_(director)","http://dbpedia.org/resource/Aram_Khachaturian","http://dbpedia.org/resource/Nikolai_Virta","Soviet Union","Russian"
"http://dbpedia.org/resource/The_Brigand","The Brigand","http://dbpedia.org/resource/Phil_Karlson","http://dbpedia.org/resource/Mario_Castelnuovo-Tedesco","http://dbpedia.org/resource/Jesse_L._Lasky,_Jr.","United States","English"
"http://dbpedia.org/resource/The_Chant_of_Jimmie_Blacksmith_(film)","The Chant of Jimmie Blacksmith","http://dbpedia.org/resource/Fred_Schepisi","http://dbpedia.org/resource/Bruce_Smeaton","http://dbpedia.org/resource/Fred_Schepisi","Australia","English"
"http://dbpedia.org/resource/The_D.I._(film)","The D.I.","http://dbpedia.org/resource/Jack_Webb","http://dbpedia.org/resource/David_Buttolph","http://dbpedia.org/resource/James_Lee_Barrett","United States","English"
"http://dbpedia.org/resource/The_Devil_Is_Driving","The Devil Is Driving","http://dbpedia.org/resource/Benjamin_Stoloff","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/Allen_Rivkin","United States","English"
"http://dbpedia.org/resource/The_Devil_Is_Driving","The Devil Is Driving","http://dbpedia.org/resource/Benjamin_Stoloff","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/Frank_Mitchell_Dazey","United States","English"
"http://dbpedia.org/resource/The_Devil_Is_Driving","The Devil Is Driving","http://dbpedia.org/resource/Benjamin_Stoloff","http://dbpedia.org/resource/John_Leipold","http://dbpedia.org/resource/Louis_Weitzenkorn","United States","English"
"http://dbpedia.org/resource/The_Devil_Is_Driving","The Devil Is Driving","http://dbpedia.org/resource/Benjamin_Stoloff","http://dbpedia.org/resource/Karl_Hajos","http://dbpedia.org/resource/Allen_Rivkin","United States","English"
"http://dbpedia.org/resource/The_Devil_Is_Driving","The Devil Is Driving","http://dbpedia.org/resource/Benjamin_Stoloff","http://dbpedia.org/resource/Karl_Hajos","http://dbpedia.org/resource/Frank_Mitchell_Dazey","United States","English"
