"w","writer","bdate","sexo","f"
"http://dbpedia.org/resource/Emeric_Pressburger","Emeric Pressburger","1902-12-5","male","http://dbpedia.org/resource/Miracle_in_Soho"
"http://dbpedia.org/resource/Emeric_Pressburger","Emeric Pressburger",1902-12-05,"male","http://dbpedia.org/resource/Squadron_Leader_X"
"http://dbpedia.org/resource/Emeric_Pressburger","Emeric Pressburger","1902-12-5","male","http://dbpedia.org/resource/Squadron_Leader_X"
"http://dbpedia.org/resource/Hall_Caine","Hall Caine",1853-05-14,"male","http://dbpedia.org/resource/The_Bondman_(film)"
"http://dbpedia.org/resource/Hall_Caine","Hall Caine","1853-5-14","male","http://dbpedia.org/resource/The_Bondman_(film)"
"http://dbpedia.org/resource/Hall_Caine","Sir Hall Caine",1853-05-14,"male","http://dbpedia.org/resource/The_Bondman_(film)"
"http://dbpedia.org/resource/Hall_Caine","Sir Hall Caine","1853-5-14","male","http://dbpedia.org/resource/The_Bondman_(film)"
"http://dbpedia.org/resource/Jeanne_de_Salzmann","Jeanne de Salzmann","1889-1-1","female","http://dbpedia.org/resource/Meetings_with_Remarkable_Men_(film)"
"http://dbpedia.org/resource/Miles_Malleson","Miles Malleson",1888-05-25,"male","http://dbpedia.org/resource/Night_Birds_(film)"
"http://dbpedia.org/resource/Miles_Malleson","Miles Malleson","1888-5-25","male","http://dbpedia.org/resource/Night_Birds_(film)"
"http://dbpedia.org/resource/Miles_Malleson","Miles Malleson",1888-05-25,"male","http://dbpedia.org/resource/Peg_of_Old_Drury"
"http://dbpedia.org/resource/Miles_Malleson","Miles Malleson","1888-5-25","male","http://dbpedia.org/resource/Peg_of_Old_Drury"
"http://dbpedia.org/resource/Miles_Malleson","Miles Malleson",1888-05-25,"male","http://dbpedia.org/resource/Squadron_Leader_X"
"http://dbpedia.org/resource/Miles_Malleson","Miles Malleson","1888-5-25","male","http://dbpedia.org/resource/Squadron_Leader_X"
"http://dbpedia.org/resource/Carlo_Ludovico_Bragaglia","Carlo Ludovico Bragaglia",1894-07-08,"male","http://dbpedia.org/resource/Non_ti_pago!"
"http://dbpedia.org/resource/Carlo_Ludovico_Bragaglia","Carlo Ludovico Bragaglia","1894-7-8","male","http://dbpedia.org/resource/Non_ti_pago!"
"http://dbpedia.org/resource/E._V._V._Satyanarayana","E. V. V. Satyanarayana",1956-06-10,"male","http://dbpedia.org/resource/Maa_Nannaku_Pelli"
"http://dbpedia.org/resource/E._V._V._Satyanarayana","E. V. V. Satyanarayana","1956-6-10","male","http://dbpedia.org/resource/Maa_Nannaku_Pelli"
"http://dbpedia.org/resource/E._V._V._Satyanarayana","ఇ.వి.వి.సత్యనారాయణ",1956-06-10,"male","http://dbpedia.org/resource/Maa_Nannaku_Pelli"
"http://dbpedia.org/resource/E._V._V._Satyanarayana","ఇ.వి.వి.సత్యనారాయణ","1956-6-10","male","http://dbpedia.org/resource/Maa_Nannaku_Pelli"
"http://dbpedia.org/resource/Fadil_Hadžić","Fadil Hadžić",1922-04-23,"male","http://dbpedia.org/resource/The_Deer_Hunt"
"http://dbpedia.org/resource/Fadil_Hadžić","Fadil Hadžić","1922-4-23","male","http://dbpedia.org/resource/The_Deer_Hunt"
"http://dbpedia.org/resource/Fadil_Hadžić","Fadil Hadžić",1922-04-23,"male","http://dbpedia.org/resource/Three_Hours_to_Love"
"http://dbpedia.org/resource/Fadil_Hadžić","Fadil Hadžić","1922-4-23","male","http://dbpedia.org/resource/Three_Hours_to_Love"
"http://dbpedia.org/resource/Hugo_Claus","Hugo Claus",1929-04-05,"male","http://dbpedia.org/resource/Vrijdag"
"http://dbpedia.org/resource/Hugo_Claus","Hugo Claus","1929-4-5","male","http://dbpedia.org/resource/Vrijdag"
"http://dbpedia.org/resource/Nigel_Williams_(author)","Nigel Williams","1948-1-20","male","http://dbpedia.org/resource/The_First_Kangaroos"
"http://dbpedia.org/resource/R._Narayana_Murthy","R. Narayana Murthy",1953-12-31,"male","http://dbpedia.org/resource/Veera_Telangana"
"http://dbpedia.org/resource/Sandro_Continenza","Sandro Continenza",1920-07-13,"male","http://dbpedia.org/resource/Nero's_Weekend"
"http://dbpedia.org/resource/Sandro_Continenza","Sandro Continenza","1920-7-13","male","http://dbpedia.org/resource/Nero's_Weekend"
"http://dbpedia.org/resource/Sandro_Continenza","Sandro Continenza",1920-07-13,"male","http://dbpedia.org/resource/Nero's_Weekend"
"http://dbpedia.org/resource/Sandro_Continenza","Sandro Continenza","1920-7-13","male","http://dbpedia.org/resource/Nero's_Weekend"
"http://dbpedia.org/resource/Sandro_Continenza","Sandro Continenza",1920-07-13,"male","http://dbpedia.org/resource/Un_giorno_in_pretura"
"http://dbpedia.org/resource/Sandro_Continenza","Sandro Continenza","1920-7-13","male","http://dbpedia.org/resource/Un_giorno_in_pretura"
"http://dbpedia.org/resource/Tomislav_Radić","Tomislav Radić",1940-12-08,"male","http://dbpedia.org/resource/The_Living_Truth"
"http://dbpedia.org/resource/Tomislav_Radić","Tomislav Radić","1940-12-8","male","http://dbpedia.org/resource/The_Living_Truth"
"http://dbpedia.org/resource/Tomislav_Radić","Tomislav Radić",1940-12-08,"male","http://dbpedia.org/resource/What_Iva_Recorded"
"http://dbpedia.org/resource/Tomislav_Radić","Tomislav Radić","1940-12-8","male","http://dbpedia.org/resource/What_Iva_Recorded"
"http://dbpedia.org/resource/William_C._deMille","William C. deMille",1878-07-25,"male","http://dbpedia.org/resource/The_World_and_the_Woman"
"http://dbpedia.org/resource/William_C._deMille","William C. deMille","1878-7-25","male","http://dbpedia.org/resource/The_World_and_the_Woman"
"http://dbpedia.org/resource/William_C._deMille","William C. de Mille",1878-07-25,"male","http://dbpedia.org/resource/The_World_and_the_Woman"
"http://dbpedia.org/resource/William_C._deMille","William C. de Mille","1878-7-25","male","http://dbpedia.org/resource/The_World_and_the_Woman"
"http://dbpedia.org/resource/Thomas_J._Geraghty","Thomas J. Geraghty",1883-04-10,"male","http://dbpedia.org/resource/She_Knew_What_She_Wanted"
"http://dbpedia.org/resource/Thomas_J._Geraghty","Thomas J. Geraghty","1883-4-10","male","http://dbpedia.org/resource/She_Knew_What_She_Wanted"
"http://dbpedia.org/resource/Sergio_Martino","Sergio Martino",1938-07-19,"male","http://dbpedia.org/resource/Sex_with_a_Smile"
"http://dbpedia.org/resource/Sergio_Martino","Sergio Martino","1938-7-19","male","http://dbpedia.org/resource/Sex_with_a_Smile"
"http://dbpedia.org/resource/Robert_Carson_(writer)","Robert Carson","1909-10-6","male","http://dbpedia.org/resource/The_Tuttles_of_Tahiti"
"http://dbpedia.org/resource/Venu_Nagavally","Venu Nagavally",1949-04-16,"male","http://dbpedia.org/resource/Sukhamo_Devi"
"http://dbpedia.org/resource/Venu_Nagavally","Venu Nagavally","1949-4-16","male","http://dbpedia.org/resource/Sukhamo_Devi"
"http://dbpedia.org/resource/Jandhyala_Subramanya_Sastry","Jandhyala Subramanya Sastry",1951-01-14,"male","http://dbpedia.org/resource/Mudda_Mandaram"
"http://dbpedia.org/resource/Jandhyala_Subramanya_Sastry","Jandhyala Subramanya Sastry","1951-1-14","male","http://dbpedia.org/resource/Mudda_Mandaram"
"http://dbpedia.org/resource/Jandhyala_Subramanya_Sastry","Jandhyala‌",1951-01-14,"male","http://dbpedia.org/resource/Mudda_Mandaram"
"http://dbpedia.org/resource/Jandhyala_Subramanya_Sastry","Jandhyala‌","1951-1-14","male","http://dbpedia.org/resource/Mudda_Mandaram"
"http://dbpedia.org/resource/Marcello_Marchesi","Marcello Marchesi",1912-04-04,"male","http://dbpedia.org/resource/The_Whole_City_Sings"
"http://dbpedia.org/resource/Marcello_Marchesi","Marcello Marchesi","1912-4-4","male","http://dbpedia.org/resource/The_Whole_City_Sings"
"http://dbpedia.org/resource/Marco_Ferreri","Marco Ferreri",1928-05-11,"male","http://dbpedia.org/resource/Seeking_Asylum_(film)"
"http://dbpedia.org/resource/Marco_Ferreri","Marco Ferreri","1928-5-11","male","http://dbpedia.org/resource/Seeking_Asylum_(film)"
"http://dbpedia.org/resource/Ognjen_Sviličić","Ognjen Sviličić","1971-1-1","male","http://dbpedia.org/resource/Sorry_for_Kung_Fu"
"http://dbpedia.org/resource/Ognjen_Sviličić","Ognjen Sviličić","1971-1-1","male","http://dbpedia.org/resource/What_Iva_Recorded"
"http://dbpedia.org/resource/Vera_Panova","Vera Panova",1905-03-20,"female","http://dbpedia.org/resource/Sentimental_Romance_(1977_film)"
"http://dbpedia.org/resource/Vera_Panova","Vera Panova","1905-3-20","female","http://dbpedia.org/resource/Sentimental_Romance_(1977_film)"
"http://dbpedia.org/resource/Don_Sharp","Don Sharp",1921-04-19,"male","http://dbpedia.org/resource/Puppet_on_a_Chain_(film)"
"http://dbpedia.org/resource/Don_Sharp","Don Sharp","1922-4-19","male","http://dbpedia.org/resource/Puppet_on_a_Chain_(film)"
"http://dbpedia.org/resource/Edward_Bernds","Edward Bernds",1905-07-12,"male","http://dbpedia.org/resource/The_Bowery_Boys_Meet_the_Monsters"
"http://dbpedia.org/resource/Edward_Bernds","Edward Bernds","1905-7-12","male","http://dbpedia.org/resource/The_Bowery_Boys_Meet_the_Monsters"
"http://dbpedia.org/resource/Geoffrey_Orme","Geoffrey Orme",1904-06-10,"male","http://dbpedia.org/resource/Old_Mother_Riley's_Circus"
"http://dbpedia.org/resource/Geoffrey_Orme","Geoffrey Orme","1904-6-10","male","http://dbpedia.org/resource/Old_Mother_Riley's_Circus"
"http://dbpedia.org/resource/Geoffrey_Orme","Geoffrey Orme",1904-06-10,"male","http://dbpedia.org/resource/Old_Mother_Riley's_Ghosts"
"http://dbpedia.org/resource/Geoffrey_Orme","Geoffrey Orme","1904-6-10","male","http://dbpedia.org/resource/Old_Mother_Riley's_Ghosts"
"http://dbpedia.org/resource/Geoffrey_Orme","Geoffrey Orme",1904-06-10,"male","http://dbpedia.org/resource/The_Second_Mate"
"http://dbpedia.org/resource/Geoffrey_Orme","Geoffrey Orme","1904-6-10","male","http://dbpedia.org/resource/The_Second_Mate"
"http://dbpedia.org/resource/Joseph_Calleia","Joseph Calleia",1897-08-04,"male","http://dbpedia.org/resource/Robin_Hood_of_El_Dorado_(film)"
"http://dbpedia.org/resource/Joseph_Calleia","Joseph Calleia","1897-8-4","male","http://dbpedia.org/resource/Robin_Hood_of_El_Dorado_(film)"
"http://dbpedia.org/resource/Lewis_Greifer","Lewis Greifer",1915-12-19,"male","http://dbpedia.org/resource/Up_Jumped_a_Swagman"
"http://dbpedia.org/resource/Michael_Tait","Michael Tait",1966-05-18,"male","http://dbpedia.org/resource/The_Last_Great_Wilderness"
"http://dbpedia.org/resource/Michael_Tait","Michael Tait","1966-5-18","male","http://dbpedia.org/resource/The_Last_Great_Wilderness"
"http://dbpedia.org/resource/William_A._Wellman","William A. Wellman",1896-02-29,"male","http://dbpedia.org/resource/Robin_Hood_of_El_Dorado_(film)"
"http://dbpedia.org/resource/William_A._Wellman","William A. Wellman","1896-2-29","male","http://dbpedia.org/resource/Robin_Hood_of_El_Dorado_(film)"
"http://dbpedia.org/resource/William_A._Wellman","William Wellman",1896-02-29,"male","http://dbpedia.org/resource/Robin_Hood_of_El_Dorado_(film)"
"http://dbpedia.org/resource/William_A._Wellman","William Wellman","1896-2-29","male","http://dbpedia.org/resource/Robin_Hood_of_El_Dorado_(film)"
"http://dbpedia.org/resource/Gu_Long","Gu Long",1938-06-07,"male","http://dbpedia.org/resource/The_Last_Duel_(film)"
"http://dbpedia.org/resource/Gu_Long","Gu Long","1938-6-7","male","http://dbpedia.org/resource/The_Last_Duel_(film)"
"http://dbpedia.org/resource/Gu_Long","Xiong Yaohua",1938-06-07,"male","http://dbpedia.org/resource/The_Last_Duel_(film)"
"http://dbpedia.org/resource/Gu_Long","Xiong Yaohua","1938-6-7","male","http://dbpedia.org/resource/The_Last_Duel_(film)"
"http://dbpedia.org/resource/Harry_Alan_Towers","Harry Alan Towers",1920-10-19,"male","http://dbpedia.org/resource/Sandy_the_Seal"
"http://dbpedia.org/resource/Jacques_Feyder","Jacques Feyder",1885-07-21,"male","http://dbpedia.org/resource/People_Who_Travel_(1938_French-language_film)"
"http://dbpedia.org/resource/Jacques_Feyder","Jacques Feyder","1885-7-21","male","http://dbpedia.org/resource/People_Who_Travel_(1938_French-language_film)"
"http://dbpedia.org/resource/Ladislav_Smoljak","Ladislav Smoljak",1931-12-09,"male","http://dbpedia.org/resource/Seclusion_Near_a_Forest"
"http://dbpedia.org/resource/Ladislav_Smoljak","Ladislav Smoljak","1931-12-9","male","http://dbpedia.org/resource/Seclusion_Near_a_Forest"
"http://dbpedia.org/resource/Maxwell_Shane","Maxwell Shane",1905-08-26,"male","http://dbpedia.org/resource/Wait_till_the_Sun_Shines,_Nellie_(film)"
"http://dbpedia.org/resource/Maxwell_Shane","Maxwell Shane","1905-8-26","male","http://dbpedia.org/resource/Wait_till_the_Sun_Shines,_Nellie_(film)"
"http://dbpedia.org/resource/Riccardo_Freda","Riccardo Freda",1909-02-24,"male","http://dbpedia.org/resource/The_Whole_City_Sings"
"http://dbpedia.org/resource/Riccardo_Freda","Riccardo Freda","1909-2-24","male","http://dbpedia.org/resource/The_Whole_City_Sings"
"http://dbpedia.org/resource/Xie_Jin","Xie Jin",1923-11-21,"male","http://dbpedia.org/resource/Two_Stage_Sisters"
"http://dbpedia.org/resource/Xie_Jin","謝晉",1923-11-21,"male","http://dbpedia.org/resource/Two_Stage_Sisters"
"http://dbpedia.org/resource/Xie_Jin","Xiè Jìn",1923-11-21,"male","http://dbpedia.org/resource/Two_Stage_Sisters"
"http://dbpedia.org/resource/Xie_Jin","谢晋",1923-11-21,"male","http://dbpedia.org/resource/Two_Stage_Sisters"
"http://dbpedia.org/resource/Ignát_Herrmann","Ignát Herrmann","1854-8-12","male","http://dbpedia.org/resource/The_Ruined_Shopkeeper"
"http://dbpedia.org/resource/Aditya_Assarat","Aditya Assarat","1972-1-1","male","http://dbpedia.org/resource/Wonderful_Town_(film)"
"http://dbpedia.org/resource/Brian_Finch","Brian Finch",1936-07-25,"male","http://dbpedia.org/resource/The_Shell_Seekers_(film)"
"http://dbpedia.org/resource/Brian_Finch","Brian Finch","1936-7-25","male","http://dbpedia.org/resource/The_Shell_Seekers_(film)"
"http://dbpedia.org/resource/Chor_Yuen","Chor Yuen","1934-9-16","male","http://dbpedia.org/resource/The_Duel_of_the_Century"
"http://dbpedia.org/resource/Chor_Yuen","Chǔ Yuán","1934-9-16","male","http://dbpedia.org/resource/The_Duel_of_the_Century"
"http://dbpedia.org/resource/Chor_Yuen","Co2 Jyun4","1934-9-16","male","http://dbpedia.org/resource/The_Duel_of_the_Century"
"http://dbpedia.org/resource/Chor_Yuen","楚原","1934-9-16","male","http://dbpedia.org/resource/The_Duel_of_the_Century"
"http://dbpedia.org/resource/Eliot_Stannard","Eliot Stannard",1888-03-01,"male","http://dbpedia.org/resource/Not_Quite_a_Lady"
"http://dbpedia.org/resource/Eliot_Stannard","Eliot Stannard","1888-3-1","male","http://dbpedia.org/resource/Not_Quite_a_Lady"
"http://dbpedia.org/resource/Eliot_Stannard","Eliot Stannard",1888-03-01,"male","http://dbpedia.org/resource/The_Adventures_of_Mr._Pickwick"
"http://dbpedia.org/resource/Eliot_Stannard","Eliot Stannard","1888-3-1","male","http://dbpedia.org/resource/The_Adventures_of_Mr._Pickwick"
"http://dbpedia.org/resource/Eliot_Stannard","Eliot Stannard",1888-03-01,"male","http://dbpedia.org/resource/The_American_Prisoner_(film)"
"http://dbpedia.org/resource/Eliot_Stannard","Eliot Stannard","1888-3-1","male","http://dbpedia.org/resource/The_American_Prisoner_(film)"
"http://dbpedia.org/resource/Eliot_Stannard","Eliot Stannard",1888-03-01,"male","http://dbpedia.org/resource/Widecombe_Fair_(film)"
"http://dbpedia.org/resource/Eliot_Stannard","Eliot Stannard","1888-3-1","male","http://dbpedia.org/resource/Widecombe_Fair_(film)"
"http://dbpedia.org/resource/Hope_Loring","Hope Loring",1894-01-29,"female","http://dbpedia.org/resource/The_Mine_with_the_Iron_Door_(1924_film)"
"http://dbpedia.org/resource/Hope_Loring","Hope Loring","1894-1-29","female","http://dbpedia.org/resource/The_Mine_with_the_Iron_Door_(1924_film)"
"http://dbpedia.org/resource/Hrvoje_Hitrec","Hrvoje Hitrec","1943-1-1","male","http://dbpedia.org/resource/S.P.U.K."
"http://dbpedia.org/resource/Hrvoje_Hitrec","Hrvoje Hitrec","1943-1-1","male","http://dbpedia.org/resource/S.P.U.K."
"http://dbpedia.org/resource/Hrvoje_Hitrec","Hrvoje Hitrec","1943-1-1","male","http://dbpedia.org/resource/S.P.U.K."
"http://dbpedia.org/resource/Hrvoje_Hitrec","Hrvoje Hitrec","1943-1-1","male","http://dbpedia.org/resource/Sleep_Sweet,_My_Darling"
"http://dbpedia.org/resource/Joshy_Mathew","Joshy Mathew",1953-05-08,"male","http://dbpedia.org/resource/Nakshthrakoodaram"
"http://dbpedia.org/resource/Joshy_Mathew","Joshy Mathew","1953-5-8","male","http://dbpedia.org/resource/Nakshthrakoodaram"
"http://dbpedia.org/resource/Joshy_Mathew","Joshy Mathew ജോഷി മാത്യു",1953-05-08,"male","http://dbpedia.org/resource/Nakshthrakoodaram"
"http://dbpedia.org/resource/Joshy_Mathew","Joshy Mathew ജോഷി മാത്യു","1953-5-8","male","http://dbpedia.org/resource/Nakshthrakoodaram"
"http://dbpedia.org/resource/Paul_Girard_Smith","Paul Girard Smith",1894-09-14,"male","http://dbpedia.org/resource/She_Knew_What_She_Wanted"
"http://dbpedia.org/resource/Paul_Girard_Smith","Paul Girard Smith","1894-9-14","male","http://dbpedia.org/resource/She_Knew_What_She_Wanted"
"http://dbpedia.org/resource/Sergei_Solovyov","Sergei Solovyov",1944-08-25,"male","http://dbpedia.org/resource/One_Hundred_Days_After_Childhood"
"http://dbpedia.org/resource/Sergei_Solovyov","Sergei Solovyov","1944-8-25","male","http://dbpedia.org/resource/One_Hundred_Days_After_Childhood"
"http://dbpedia.org/resource/Takeshi_Kimura","Takeshi Kimura","1912-2-4","male","http://dbpedia.org/resource/Submarine_I-57_Will_Not_Surrender"
"http://dbpedia.org/resource/Martin_Frič","Martin Frič",1902-03-29,"male","http://dbpedia.org/resource/Morality_Above_All_Else"
"http://dbpedia.org/resource/Martin_Frič","Martin Frič","1902-3-29","male","http://dbpedia.org/resource/Morality_Above_All_Else"
"http://dbpedia.org/resource/Martin_Frič","Martin Frič",1902-03-29,"male","http://dbpedia.org/resource/The_Blue_Star_Hotel"
"http://dbpedia.org/resource/Martin_Frič","Martin Frič","1902-3-29","male","http://dbpedia.org/resource/The_Blue_Star_Hotel"
"http://dbpedia.org/resource/Martin_Frič","Martin Frič",1902-03-29,"male","http://dbpedia.org/resource/The_Secret_of_Blood"
"http://dbpedia.org/resource/Martin_Frič","Martin Frič","1902-3-29","male","http://dbpedia.org/resource/The_Secret_of_Blood"
"http://dbpedia.org/resource/Vjekoslav_Kaleb","Vjekoslav Kaleb","1905-9-27","male","http://dbpedia.org/resource/Stone_Horizons_(1953_film)"
"http://dbpedia.org/resource/Basil_Woon","Basil Woon","1893-9-28","male","http://dbpedia.org/resource/This_Was_Paris"
"http://dbpedia.org/resource/Sid_Kuller","Sid Kuller",1910-10-27,"male","http://dbpedia.org/resource/The_Three_Musketeers_(1939_film)"
"http://dbpedia.org/resource/Aldo_Vergano","Aldo Vergano",1891-08-27,"male","http://dbpedia.org/resource/Two_Happy_Hearts"
"http://dbpedia.org/resource/Aldo_Vergano","Aldo Vergano","1891-8-27","male","http://dbpedia.org/resource/Two_Happy_Hearts"
"http://dbpedia.org/resource/Charles_Grayson_(writer)","Charles Grayson",1903-08-15,"male","http://dbpedia.org/resource/Outpost_in_Morocco"
